"ano","mun","idade","sexo","causabas","obitos"
2021,355030,97,"Masculino","(I20, I23-I25)",4
2021,355030,97,"Masculino","(J40-J44)",3
2021,355030,97,"Masculino","(N17-N19)",5
2021,355030,97,"Masculino","(Outros)",157
2021,355030,98,"Feminino","(E10-E14)",9
2021,355030,98,"Feminino","(I20, I23-I25)",7
2021,355030,98,"Feminino","(I80-I82)",1
2021,355030,98,"Feminino","(J40-J44)",3
2021,355030,98,"Feminino","(N17-N19)",4
2021,355030,98,"Feminino","(Outros)",302
2021,355030,98,"Masculino","(E10-E14)",3
2021,355030,98,"Masculino","(I20, I23-I25)",3
2021,355030,98,"Masculino","(J40-J44)",1
2021,355030,98,"Masculino","(N17-N19)",3
2021,355030,98,"Masculino","(Outros)",109
2021,355030,99,"Feminino","(E10-E14)",2
2021,355030,99,"Feminino","(I20, I23-I25)",9
2021,355030,99,"Feminino","(J40-J44)",2
2021,355030,99,"Feminino","(J45-J46)",2
2021,355030,99,"Feminino","(N17-N19)",2
2021,355030,99,"Feminino","(Outros)",217
2021,355030,99,"Masculino","(E10-E14)",2
2021,355030,99,"Masculino","(I20, I23-I25)",1
2021,355030,99,"Masculino","(J40-J44)",1
2021,355030,99,"Masculino","(N17-N19)",3
2021,355030,99,"Masculino","(Outros)",74
2021,355030,100,"Feminino","(E10-E14)",4
2021,355030,100,"Feminino","(G10-G99)",1
2021,355030,100,"Feminino","(I20, I23-I25)",2
2021,355030,100,"Feminino","(J40-J44)",4
2021,355030,100,"Feminino","(N17-N19)",4
2021,355030,100,"Feminino","(Outros)",144
2021,355030,100,"Masculino","(E66)",1
2021,355030,100,"Masculino","(I20, I23-I25)",2
2021,355030,100,"Masculino","(J40-J44)",1
2021,355030,100,"Masculino","(N17-N19)",2
2021,355030,100,"Masculino","(Outros)",44
2021,355030,101,"Feminino","(E10-E14)",4
2021,355030,101,"Feminino","(I20, I23-I25)",2
2021,355030,101,"Feminino","(J40-J44)",1
2021,355030,101,"Feminino","(N17-N19)",2
2021,355030,101,"Feminino","(Outros)",104
2021,355030,101,"Masculino","(I20, I23-I25)",1
2021,355030,101,"Masculino","(Outros)",24
2021,355030,102,"Feminino","(E10-E14)",1
2021,355030,102,"Feminino","(I20, I23-I25)",1
2021,355030,102,"Feminino","(J40-J44)",1
2021,355030,102,"Feminino","(N17-N19)",4
2021,355030,102,"Feminino","(Outros)",83
2021,355030,102,"Masculino","(E10-E14)",1
2021,355030,102,"Masculino","(I20, I23-I25)",2
2021,355030,102,"Masculino","(J40-J44)",1
2021,355030,102,"Masculino","(Outros)",21
2021,355030,103,"Feminino","(E10-E14)",2
2021,355030,103,"Feminino","(I20, I23-I25)",1
2021,355030,103,"Feminino","(J40-J44)",2
2021,355030,103,"Feminino","(Outros)",54
2021,355030,103,"Masculino","(I20, I23-I25)",1
2021,355030,103,"Masculino","(N17-N19)",1
2021,355030,103,"Masculino","(Outros)",13
2021,355030,104,"Feminino","(E10-E14)",2
2021,355030,104,"Feminino","(I20, I23-I25)",1
2021,355030,104,"Feminino","(Outros)",27
2021,355030,104,"Masculino","(E10-E14)",2
2021,355030,104,"Masculino","(G10-G99)",1
2021,355030,104,"Masculino","(Outros)",10
2021,355030,105,"Feminino","(E10-E14)",1
2021,355030,105,"Feminino","(I20, I23-I25)",1
2021,355030,105,"Feminino","(N17-N19)",1
2021,355030,105,"Feminino","(Outros)",23
2021,355030,105,"Masculino","(I20, I23-I25)",1
2021,355030,105,"Masculino","(Outros)",3
2021,355030,106,"Feminino","(N17-N19)",1
2021,355030,106,"Feminino","(Outros)",14
2021,355030,106,"Masculino","(J40-J44)",1
2021,355030,106,"Masculino","(Outros)",3
2021,355030,107,"Feminino","(Outros)",11
2021,355030,107,"Masculino","(Outros)",1
2021,355030,108,"Feminino","(I20, I23-I25)",1
2021,355030,108,"Feminino","(Outros)",3
2021,355030,108,"Masculino","(Outros)",1
2021,355030,109,"Feminino","(E10-E14)",2
2021,355030,109,"Feminino","(Outros)",2
2021,355030,110,"Feminino","(Outros)",1
2021,355030,112,"Feminino","(Outros)",1
2021,355030,114,"Feminino","(Outros)",1
2021,355030,120,"Masculino","(Outros)",1
2021,355030,NA,"Feminino","(I20, I23-I25)",1
2021,355030,NA,"Feminino","(Outros)",26
2021,355030,NA,"Masculino","(E10-E14)",1
2021,355030,NA,"Masculino","(I20, I23-I25)",1
2021,355030,NA,"Masculino","(Outros)",169
2021,355030,NA,NA,"(Outros)",5
2022,350950,0,"Feminino","(N17-N19)",1
2022,350950,0,"Feminino","(Outros)",56
2022,350950,0,"Masculino","(Outros)",70
2022,350950,0,NA,"(Outros)",1
2022,350950,1,"Feminino","(Outros)",5
2022,350950,1,"Masculino","(Outros)",7
2022,350950,2,"Feminino","(G10-G99)",1
2022,350950,2,"Feminino","(Outros)",1
2022,350950,2,"Masculino","(Outros)",2
2022,350950,3,"Feminino","(Outros)",4
2022,350950,3,"Masculino","(Outros)",2
2022,350950,4,"Feminino","(Outros)",1
2022,350950,5,"Feminino","(Outros)",3
2022,350950,5,"Masculino","(Outros)",3
2022,350950,6,"Masculino","(Outros)",1
2022,350950,7,"Feminino","(Outros)",1
2022,350950,7,"Masculino","(Outros)",1
2022,350950,8,"Feminino","(G10-G99)",1
2022,350950,8,"Masculino","(Outros)",1
2022,350950,9,"Feminino","(Outros)",1
2022,350950,9,"Masculino","(Outros)",2
2022,350950,10,"Masculino","(Outros)",2
2022,350950,12,"Feminino","(Outros)",1
2022,350950,12,"Masculino","(Outros)",4
2022,350950,13,"Feminino","(Outros)",1
2022,350950,13,"Masculino","(Outros)",1
2022,350950,14,"Feminino","(D65-D77)",1
2022,350950,14,"Feminino","(Outros)",1
2022,350950,14,"Masculino","(Outros)",3
2022,350950,15,"Feminino","(Outros)",1
2022,350950,15,"Masculino","(J45-J46)",1
2022,350950,15,"Masculino","(Outros)",4
2022,350950,16,"Masculino","(G10-G99)",1
2022,350950,16,"Masculino","(Outros)",4
2022,350950,17,"Masculino","(E10-E14)",1
2022,350950,17,"Masculino","(Outros)",4
2022,350950,18,"Masculino","(E10-E14)",1
2022,350950,18,"Masculino","(Outros)",6
2022,350950,19,"Feminino","(Outros)",1
2022,350950,19,"Masculino","(Outros)",10
2022,350950,20,"Feminino","(Outros)",3
2022,350950,20,"Masculino","(Outros)",12
2022,350950,21,"Feminino","(I20, I23-I25)",1
2022,350950,21,"Feminino","(Outros)",4
2022,350950,21,"Masculino","(G10-G99)",1
2022,350950,21,"Masculino","(Outros)",14
2022,350950,22,"Feminino","(Outros)",1
2022,350950,22,"Masculino","(G10-G99)",1
2022,350950,22,"Masculino","(Outros)",11
2022,350950,23,"Feminino","(I80-I82)",1
2022,350950,23,"Feminino","(Outros)",2
2022,350950,23,"Masculino","(Outros)",12
2022,350950,24,"Feminino","(Outros)",3
2022,350950,24,"Masculino","(E10-E14)",1
2022,350950,24,"Masculino","(Outros)",9
2022,350950,25,"Feminino","(Outros)",2
2022,350950,25,"Masculino","(Outros)",18
2022,350950,26,"Feminino","(E10-E14)",1
2022,350950,26,"Feminino","(Outros)",3
2022,350950,26,"Masculino","(E10-E14)",1
2022,350950,26,"Masculino","(G10-G99)",1
2022,350950,26,"Masculino","(Outros)",13
2022,350950,27,"Feminino","(N17-N19)",1
2022,350950,27,"Feminino","(Outros)",1
2022,350950,27,"Masculino","(G10-G99)",1
2022,350950,27,"Masculino","(Outros)",18
2022,350950,28,"Feminino","(E10-E14)",1
2022,350950,28,"Feminino","(Outros)",5
2022,350950,28,"Masculino","(Outros)",22
2022,350950,29,"Feminino","(Outros)",3
2022,350950,29,"Masculino","(Outros)",14
2022,350950,30,"Feminino","(J45-J46)",1
2022,350950,30,"Feminino","(Outros)",2
2022,350950,30,"Masculino","(Outros)",7
2022,350950,31,"Feminino","(E10-E14)",1
2022,350950,31,"Feminino","(Outros)",7
2022,350950,31,"Masculino","(J45-J46)",1
2022,350950,31,"Masculino","(Outros)",19
2022,350950,32,"Feminino","(Outros)",9
2022,350950,32,"Masculino","(Outros)",13
2022,350950,33,"Feminino","(Outros)",7
2022,350950,33,"Masculino","(E10-E14)",1
2022,350950,33,"Masculino","(Outros)",23
2022,350950,34,"Feminino","(N17-N19)",1
2022,350950,34,"Feminino","(Outros)",8
2022,350950,34,"Masculino","(D65-D77)",1
2022,350950,34,"Masculino","(Outros)",19
2022,350950,35,"Feminino","(Outros)",7
2022,350950,35,"Masculino","(E66)",1
2022,350950,35,"Masculino","(I20, I23-I25)",1
2022,350950,35,"Masculino","(Outros)",16
2022,350950,36,"Feminino","(E10-E14)",1
2022,350950,36,"Feminino","(G10-G99)",2
2022,350950,36,"Feminino","(Outros)",9
2022,350950,36,"Masculino","(E10-E14)",1
2022,350950,36,"Masculino","(J45-J46)",1
2022,350950,36,"Masculino","(Outros)",28
2022,350950,37,"Feminino","(E10-E14)",1
2022,350950,37,"Feminino","(Outros)",6
2022,350950,37,"Masculino","(J09-J11)",1
2022,350950,37,"Masculino","(Outros)",13
2022,350950,38,"Feminino","(Outros)",10
2022,350950,38,"Masculino","(G10-G99)",1
2022,350950,38,"Masculino","(Outros)",20
2022,350950,39,"Feminino","(E66)",2
2022,350950,39,"Feminino","(Outros)",8
2022,350950,39,"Masculino","(E66)",1
2022,350950,39,"Masculino","(Outros)",24
2022,350950,40,"Feminino","(D65-D77)",1
2022,350950,40,"Feminino","(E10-E14)",1
2022,350950,40,"Feminino","(Outros)",8
2022,350950,40,"Masculino","(I20, I23-I25)",3
2022,350950,40,"Masculino","(N17-N19)",1
2022,350950,40,"Masculino","(Outros)",24
2022,350950,41,"Feminino","(Outros)",12
2022,350950,41,"Masculino","(Outros)",28
2022,350950,42,"Feminino","(Outros)",12
2022,350950,42,"Masculino","(Outros)",21
2022,350950,43,"Feminino","(G10-G99)",2
2022,350950,43,"Feminino","(J40-J44)",1
2022,350950,43,"Feminino","(Outros)",24
2022,350950,43,"Masculino","(E10-E14)",1
2022,350950,43,"Masculino","(E66)",1
2022,350950,43,"Masculino","(I20, I23-I25)",1
2022,350950,43,"Masculino","(Outros)",32
2022,350950,44,"Feminino","(D65-D77)",1
2022,350950,44,"Feminino","(J40-J44)",1
2022,350950,44,"Feminino","(J45-J46)",1
2022,350950,44,"Feminino","(Outros)",10
2022,350950,44,"Masculino","(E66)",1
2022,350950,44,"Masculino","(I20, I23-I25)",1
2022,350950,44,"Masculino","(Outros)",23
2022,350950,45,"Feminino","(I20, I23-I25)",1
2022,350950,45,"Feminino","(J45-J46)",1
2022,350950,45,"Feminino","(Outros)",19
2022,350950,45,"Masculino","(E66)",1
2022,350950,45,"Masculino","(G10-G99)",1
2022,350950,45,"Masculino","(I20, I23-I25)",1
2022,350950,45,"Masculino","(J40-J44)",1
2022,350950,45,"Masculino","(Outros)",32
2022,350950,46,"Feminino","(E10-E14)",3
2022,350950,46,"Feminino","(Outros)",22
2022,350950,46,"Masculino","(D65-D77)",1
2022,350950,46,"Masculino","(G10-G99)",1
2022,350950,46,"Masculino","(I20, I23-I25)",1
2022,350950,46,"Masculino","(N17-N19)",1
2022,350950,46,"Masculino","(Outros)",29
2022,350950,47,"Feminino","(J45-J46)",1
2022,350950,47,"Feminino","(Outros)",17
2022,350950,47,"Masculino","(E10-E14)",1
2022,350950,47,"Masculino","(Outros)",41
2022,350950,48,"Feminino","(I20, I23-I25)",1
2022,350950,48,"Feminino","(J40-J44)",1
2022,350950,48,"Feminino","(Outros)",21
2022,350950,48,"Masculino","(G10-G99)",1
2022,350950,48,"Masculino","(Outros)",35
2022,350950,49,"Feminino","(E10-E14)",1
2022,350950,49,"Feminino","(J09-J11)",1
2022,350950,49,"Feminino","(Outros)",17
2022,350950,49,"Masculino","(E10-E14)",1
2022,350950,49,"Masculino","(G10-G99)",2
2022,350950,49,"Masculino","(Outros)",35
2022,350950,50,"Feminino","(E10-E14)",1
2022,350950,50,"Feminino","(E66)",1
2022,350950,50,"Feminino","(J40-J44)",1
2022,350950,50,"Feminino","(Outros)",17
2022,350950,50,"Masculino","(E10-E14)",2
2022,350950,50,"Masculino","(Outros)",44
2022,350950,51,"Feminino","(E10-E14)",3
2022,350950,51,"Feminino","(E66)",1
2022,350950,51,"Feminino","(I80-I82)",1
2022,350950,51,"Feminino","(J45-J46)",1
2022,350950,51,"Feminino","(Outros)",23
2022,350950,51,"Masculino","(J40-J44)",1
2022,350950,51,"Masculino","(N17-N19)",1
2022,350950,51,"Masculino","(Outros)",51
2022,350950,52,"Feminino","(Outros)",22
2022,350950,52,"Masculino","(E10-E14)",1
2022,350950,52,"Masculino","(Outros)",28
2022,350950,53,"Feminino","(E10-E14)",2
2022,350950,53,"Feminino","(Outros)",24
2022,350950,53,"Masculino","(E10-E14)",1
2022,350950,53,"Masculino","(G10-G99)",1
2022,350950,53,"Masculino","(J40-J44)",1
2022,350950,53,"Masculino","(Outros)",39
2022,350950,54,"Feminino","(E10-E14)",2
2022,350950,54,"Feminino","(G10-G99)",2
2022,350950,54,"Feminino","(I80-I82)",1
2022,350950,54,"Feminino","(Outros)",29
2022,350950,54,"Masculino","(E10-E14)",3
2022,350950,54,"Masculino","(G10-G99)",2
2022,350950,54,"Masculino","(I20, I23-I25)",1
2022,350950,54,"Masculino","(J40-J44)",2
2022,350950,54,"Masculino","(Outros)",41
2022,350950,55,"Feminino","(E10-E14)",1
2022,350950,55,"Feminino","(J40-J44)",1
2022,350950,55,"Feminino","(Outros)",25
2022,350950,55,"Masculino","(G10-G99)",1
2022,350950,55,"Masculino","(I20, I23-I25)",3
2022,350950,55,"Masculino","(J09-J11)",1
2022,350950,55,"Masculino","(Outros)",49
2022,350950,56,"Feminino","(E10-E14)",2
2022,350950,56,"Feminino","(E66)",1
2022,350950,56,"Feminino","(J40-J44)",1
2022,350950,56,"Feminino","(Outros)",29
2022,350950,56,"Masculino","(E10-E14)",2
2022,350950,56,"Masculino","(I20, I23-I25)",2
2022,350950,56,"Masculino","(J40-J44)",2
2022,350950,56,"Masculino","(Outros)",55
2022,350950,57,"Feminino","(D65-D77)",1
2022,350950,57,"Feminino","(E10-E14)",4
2022,350950,57,"Feminino","(Outros)",31
2022,350950,57,"Masculino","(E10-E14)",2
2022,350950,57,"Masculino","(E66)",1
2022,350950,57,"Masculino","(G10-G99)",1
2022,350950,57,"Masculino","(I20, I23-I25)",1
2022,350950,57,"Masculino","(J40-J44)",1
2022,350950,57,"Masculino","(Outros)",58
2022,350950,58,"Feminino","(J40-J44)",1
2022,350950,58,"Feminino","(Outros)",32
2022,350950,58,"Masculino","(E10-E14)",3
2022,350950,58,"Masculino","(I20, I23-I25)",4
2022,350950,58,"Masculino","(J09-J11)",1
2022,350950,58,"Masculino","(J40-J44)",2
2022,350950,58,"Masculino","(Outros)",73
2022,350950,59,"Feminino","(E10-E14)",1
2022,350950,59,"Feminino","(E66)",1
2022,350950,59,"Feminino","(G10-G99)",3
2022,350950,59,"Feminino","(I20, I23-I25)",2
2022,350950,59,"Feminino","(I80-I82)",1
2022,350950,59,"Feminino","(J40-J44)",1
2022,350950,59,"Feminino","(Outros)",40
2022,350950,59,"Masculino","(E10-E14)",4
2022,350950,59,"Masculino","(G10-G99)",1
2022,350950,59,"Masculino","(I20, I23-I25)",2
2022,350950,59,"Masculino","(J40-J44)",3
2022,350950,59,"Masculino","(N17-N19)",1
2022,350950,59,"Masculino","(Outros)",82
2022,350950,60,"Feminino","(E10-E14)",3
2022,350950,60,"Feminino","(E66)",1
2022,350950,60,"Feminino","(G10-G99)",3
2022,350950,60,"Feminino","(Outros)",47
2022,350950,60,"Masculino","(E10-E14)",6
2022,350950,60,"Masculino","(G10-G99)",1
2022,350950,60,"Masculino","(I20, I23-I25)",2
2022,350950,60,"Masculino","(Outros)",63
2022,350950,61,"Feminino","(I20, I23-I25)",1
2022,350950,61,"Feminino","(Outros)",53
2022,350950,61,"Masculino","(E10-E14)",2
2022,350950,61,"Masculino","(G10-G99)",2
2022,350950,61,"Masculino","(I20, I23-I25)",2
2022,350950,61,"Masculino","(J09-J11)",1
2022,350950,61,"Masculino","(J40-J44)",1
2022,350950,61,"Masculino","(N17-N19)",1
2022,350950,61,"Masculino","(Outros)",81
2022,350950,62,"Feminino","(E10-E14)",3
2022,350950,62,"Feminino","(G10-G99)",1
2022,350950,62,"Feminino","(J40-J44)",6
2022,350950,62,"Feminino","(Outros)",39
2022,350950,62,"Masculino","(E10-E14)",2
2022,350950,62,"Masculino","(G10-G99)",2
2022,350950,62,"Masculino","(J40-J44)",2
2022,350950,62,"Masculino","(Outros)",78
2022,350950,63,"Feminino","(E10-E14)",2
2022,350950,63,"Feminino","(I20, I23-I25)",1
2022,350950,63,"Feminino","(J09-J11)",2
2022,350950,63,"Feminino","(J40-J44)",2
2022,350950,63,"Feminino","(Outros)",46
2022,350950,63,"Masculino","(E10-E14)",2
2022,350950,63,"Masculino","(E66)",1
2022,350950,63,"Masculino","(G10-G99)",1
2022,350950,63,"Masculino","(I20, I23-I25)",1
2022,350950,63,"Masculino","(J40-J44)",3
2022,350950,63,"Masculino","(N17-N19)",1
2022,350950,63,"Masculino","(Outros)",93
2022,350950,64,"Feminino","(D65-D77)",2
2022,350950,64,"Feminino","(E10-E14)",2
2022,350950,64,"Feminino","(G10-G99)",1
2022,350950,64,"Feminino","(I20, I23-I25)",2
2022,350950,64,"Feminino","(J40-J44)",3
2022,350950,64,"Feminino","(N17-N19)",1
2022,350950,64,"Feminino","(Outros)",50
2022,350950,64,"Masculino","(D80-D89)",1
2022,350950,64,"Masculino","(G10-G99)",2
2022,350950,64,"Masculino","(I20, I23-I25)",2
2022,350950,64,"Masculino","(I80-I82)",2
2022,350950,64,"Masculino","(J40-J44)",4
2022,350950,64,"Masculino","(J45-J46)",1
2022,350950,64,"Masculino","(N17-N19)",3
2022,350950,64,"Masculino","(Outros)",83
2022,350950,65,"Feminino","(D65-D77)",1
2022,350950,65,"Feminino","(E10-E14)",2
2022,350950,65,"Feminino","(E66)",2
2022,350950,65,"Feminino","(I20, I23-I25)",2
2022,350950,65,"Feminino","(J40-J44)",2
2022,350950,65,"Feminino","(N17-N19)",1
2022,350950,65,"Feminino","(Outros)",55
2022,350950,65,"Masculino","(D65-D77)",1
2022,350950,65,"Masculino","(D80-D89)",1
2022,350950,65,"Masculino","(E10-E14)",3
2022,350950,65,"Masculino","(I20, I23-I25)",2
2022,350950,65,"Masculino","(I80-I82)",1
2022,350950,65,"Masculino","(J40-J44)",3
2022,350950,65,"Masculino","(J45-J46)",1
2022,350950,65,"Masculino","(N17-N19)",1
2022,350950,65,"Masculino","(Outros)",77
2022,350950,66,"Feminino","(D65-D77)",1
2022,350950,66,"Feminino","(E10-E14)",1
2022,350950,66,"Feminino","(G10-G99)",3
2022,350950,66,"Feminino","(I20, I23-I25)",1
2022,350950,66,"Feminino","(J09-J11)",1
2022,350950,66,"Feminino","(J40-J44)",2
2022,350950,66,"Feminino","(N17-N19)",2
2022,350950,66,"Feminino","(Outros)",55
2022,350950,66,"Masculino","(E10-E14)",4
2022,350950,66,"Masculino","(G10-G99)",2
2022,350950,66,"Masculino","(I20, I23-I25)",1
2022,350950,66,"Masculino","(J40-J44)",3
2022,350950,66,"Masculino","(Outros)",89
2022,350950,67,"Feminino","(E10-E14)",3
2022,350950,67,"Feminino","(G10-G99)",2
2022,350950,67,"Feminino","(J40-J44)",3
2022,350950,67,"Feminino","(Outros)",59
2022,350950,67,"Masculino","(E10-E14)",2
2022,350950,67,"Masculino","(G10-G99)",1
2022,350950,67,"Masculino","(I20, I23-I25)",2
2022,350950,67,"Masculino","(J40-J44)",3
2022,350950,67,"Masculino","(N17-N19)",1
2022,350950,67,"Masculino","(Outros)",76
2022,350950,68,"Feminino","(E10-E14)",2
2022,350950,68,"Feminino","(G10-G99)",1
2022,350950,68,"Feminino","(I80-I82)",1
2022,350950,68,"Feminino","(J40-J44)",3
2022,350950,68,"Feminino","(N17-N19)",1
2022,350950,68,"Feminino","(Outros)",65
2022,350950,68,"Masculino","(D65-D77)",1
2022,350950,68,"Masculino","(E10-E14)",5
2022,350950,68,"Masculino","(G10-G99)",2
2022,350950,68,"Masculino","(I20, I23-I25)",2
2022,350950,68,"Masculino","(J40-J44)",2
2022,350950,68,"Masculino","(N17-N19)",1
2022,350950,68,"Masculino","(Outros)",97
2022,350950,69,"Feminino","(E10-E14)",4
2022,350950,69,"Feminino","(I20, I23-I25)",2
2022,350950,69,"Feminino","(J40-J44)",6
2022,350950,69,"Feminino","(Outros)",69
2022,350950,69,"Masculino","(E10-E14)",6
2022,350950,69,"Masculino","(G10-G99)",1
2022,350950,69,"Masculino","(I20, I23-I25)",1
2022,350950,69,"Masculino","(I80-I82)",1
2022,350950,69,"Masculino","(J40-J44)",3
2022,350950,69,"Masculino","(N17-N19)",1
2022,350950,69,"Masculino","(Outros)",95
2022,350950,70,"Feminino","(E10-E14)",3
2022,350950,70,"Feminino","(E66)",2
2022,350950,70,"Feminino","(G10-G99)",2
2022,350950,70,"Feminino","(I20, I23-I25)",2
2022,350950,70,"Feminino","(J40-J44)",3
2022,350950,70,"Feminino","(N17-N19)",1
2022,350950,70,"Feminino","(Outros)",79
2022,350950,70,"Masculino","(E10-E14)",4
2022,350950,70,"Masculino","(G10-G99)",4
2022,350950,70,"Masculino","(I20, I23-I25)",3
2022,350950,70,"Masculino","(I80-I82)",1
2022,350950,70,"Masculino","(J40-J44)",5
2022,350950,70,"Masculino","(Outros)",96
2022,350950,71,"Feminino","(G10-G99)",1
2022,350950,71,"Feminino","(I20, I23-I25)",2
2022,350950,71,"Feminino","(J40-J44)",6
2022,350950,71,"Feminino","(Outros)",73
2022,350950,71,"Masculino","(E10-E14)",1
2022,350950,71,"Masculino","(G10-G99)",1
2022,350950,71,"Masculino","(I20, I23-I25)",4
2022,350950,71,"Masculino","(J40-J44)",3
2022,350950,71,"Masculino","(Outros)",92
2022,350950,72,"Feminino","(E10-E14)",5
2022,350950,72,"Feminino","(I20, I23-I25)",2
2022,350950,72,"Feminino","(J40-J44)",4
2022,350950,72,"Feminino","(N17-N19)",2
2022,350950,72,"Feminino","(Outros)",73
2022,350950,72,"Masculino","(D65-D77)",1
2022,350950,72,"Masculino","(E10-E14)",5
2022,350950,72,"Masculino","(E66)",1
2022,350950,72,"Masculino","(G10-G99)",4
2022,350950,72,"Masculino","(I20, I23-I25)",1
2022,350950,72,"Masculino","(J40-J44)",3
2022,350950,72,"Masculino","(Outros)",86
2022,350950,73,"Feminino","(E10-E14)",5
2022,350950,73,"Feminino","(G10-G99)",2
2022,350950,73,"Feminino","(I20, I23-I25)",3
2022,350950,73,"Feminino","(J09-J11)",2
2022,350950,73,"Feminino","(J40-J44)",2
2022,350950,73,"Feminino","(Outros)",83
2022,350950,73,"Masculino","(E10-E14)",3
2022,350950,73,"Masculino","(G10-G99)",2
2022,350950,73,"Masculino","(I20, I23-I25)",2
2022,350950,73,"Masculino","(J40-J44)",6
2022,350950,73,"Masculino","(N17-N19)",2
2022,350950,73,"Masculino","(Outros)",74
2022,350950,74,"Feminino","(E10-E14)",1
2022,350950,74,"Feminino","(G10-G99)",2
2022,350950,74,"Feminino","(I20, I23-I25)",2
2022,350950,74,"Feminino","(J09-J11)",1
2022,350950,74,"Feminino","(J40-J44)",2
2022,350950,74,"Feminino","(N17-N19)",2
2022,350950,74,"Feminino","(Outros)",92
2022,350950,74,"Masculino","(E10-E14)",5
2022,350950,74,"Masculino","(E66)",1
2022,350950,74,"Masculino","(G10-G99)",2
2022,350950,74,"Masculino","(I20, I23-I25)",2
2022,350950,74,"Masculino","(J40-J44)",4
2022,350950,74,"Masculino","(Outros)",93
2022,350950,75,"Feminino","(E10-E14)",3
2022,350950,75,"Feminino","(G10-G99)",4
2022,350950,75,"Feminino","(I20, I23-I25)",2
2022,350950,75,"Feminino","(J40-J44)",3
2022,350950,75,"Feminino","(N17-N19)",1
2022,350950,75,"Feminino","(Outros)",77
2022,350950,75,"Masculino","(E10-E14)",5
2022,350950,75,"Masculino","(G10-G99)",1
2022,350950,75,"Masculino","(I20, I23-I25)",2
2022,350950,75,"Masculino","(I80-I82)",1
2022,350950,75,"Masculino","(J40-J44)",4
2022,350950,75,"Masculino","(N17-N19)",3
2022,350950,75,"Masculino","(Outros)",94
2022,350950,76,"Feminino","(E10-E14)",4
2022,350950,76,"Feminino","(G10-G99)",1
2022,350950,76,"Feminino","(I80-I82)",2
2022,350950,76,"Feminino","(J09-J11)",1
2022,350950,76,"Feminino","(J40-J44)",3
2022,350950,76,"Feminino","(Outros)",80
2022,350950,76,"Masculino","(E10-E14)",3
2022,350950,76,"Masculino","(G10-G99)",2
2022,350950,76,"Masculino","(I20, I23-I25)",3
2022,350950,76,"Masculino","(J09-J11)",1
2022,350950,76,"Masculino","(J40-J44)",6
2022,350950,76,"Masculino","(N17-N19)",6
2022,350950,76,"Masculino","(Outros)",89
2022,350950,77,"Feminino","(E10-E14)",2
2022,350950,77,"Feminino","(G10-G99)",3
2022,350950,77,"Feminino","(I20, I23-I25)",1
2022,350950,77,"Feminino","(I80-I82)",1
2022,350950,77,"Feminino","(J40-J44)",4
2022,350950,77,"Feminino","(J45-J46)",1
2022,350950,77,"Feminino","(Outros)",75
2022,350950,77,"Masculino","(D65-D77)",1
2022,350950,77,"Masculino","(E10-E14)",8
2022,350950,77,"Masculino","(G10-G99)",2
2022,350950,77,"Masculino","(I20, I23-I25)",2
2022,350950,77,"Masculino","(J40-J44)",5
2022,350950,77,"Masculino","(N17-N19)",3
2022,350950,77,"Masculino","(Outros)",85
2022,350950,78,"Feminino","(D65-D77)",1
2022,350950,78,"Feminino","(E10-E14)",3
2022,350950,78,"Feminino","(G10-G99)",1
2022,350950,78,"Feminino","(I20, I23-I25)",3
2022,350950,78,"Feminino","(J40-J44)",5
2022,350950,78,"Feminino","(N17-N19)",2
2022,350950,78,"Feminino","(Outros)",101
2022,350950,78,"Masculino","(E10-E14)",6
2022,350950,78,"Masculino","(G10-G99)",4
2022,350950,78,"Masculino","(I20, I23-I25)",2
2022,350950,78,"Masculino","(J40-J44)",6
2022,350950,78,"Masculino","(N17-N19)",1
2022,350950,78,"Masculino","(Outros)",83
2022,350950,79,"Feminino","(E10-E14)",6
2022,350950,79,"Feminino","(G10-G99)",1
2022,350950,79,"Feminino","(I20, I23-I25)",5
2022,350950,79,"Feminino","(I80-I82)",1
2022,350950,79,"Feminino","(J40-J44)",8
2022,350950,79,"Feminino","(N17-N19)",1
2022,350950,79,"Feminino","(Outros)",90
2022,350950,79,"Masculino","(E10-E14)",4
2022,350950,79,"Masculino","(G10-G99)",3
2022,350950,79,"Masculino","(I20, I23-I25)",5
2022,350950,79,"Masculino","(I80-I82)",1
2022,350950,79,"Masculino","(J40-J44)",5
2022,350950,79,"Masculino","(N17-N19)",2
2022,350950,79,"Masculino","(Outros)",77
2022,350950,80,"Feminino","(E10-E14)",6
2022,350950,80,"Feminino","(G10-G99)",1
2022,350950,80,"Feminino","(I20, I23-I25)",2
2022,350950,80,"Feminino","(I80-I82)",1
2022,350950,80,"Feminino","(J40-J44)",1
2022,350950,80,"Feminino","(N17-N19)",2
2022,350950,80,"Feminino","(Outros)",87
2022,350950,80,"Masculino","(E10-E14)",4
2022,350950,80,"Masculino","(G10-G99)",4
2022,350950,80,"Masculino","(I20, I23-I25)",3
2022,350950,80,"Masculino","(J09-J11)",1
2022,350950,80,"Masculino","(J40-J44)",4
2022,350950,80,"Masculino","(N17-N19)",3
2022,350950,80,"Masculino","(Outros)",101
2022,350950,81,"Feminino","(E10-E14)",6
2022,350950,81,"Feminino","(G10-G99)",1
2022,350950,81,"Feminino","(I20, I23-I25)",2
2022,350950,81,"Feminino","(J40-J44)",3
2022,350950,81,"Feminino","(Outros)",77
